"row ID","First(compound_chembl_id)","First(standard_type)","First*(standard_value)","First(standard_units)","First(target_chembl_id)","First(organism)","First(pref_name)","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_rotN","b_rotR","b_single","b_triple","chiral","chiral_u","FCharge","h_logD","h_logP","h_logS","h_mr","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","mutagenic","reactive","rings","TPSA","vdw_area","vdw_vol","vsa_acc","vsa_don","vsa_hyd","Weight","SMI (Canonical)"
"Row612262_Row443128_Row612762_Row612262","CHEMBL3892055","Ki",1.16,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,65,2,10,40,25,0,0,26,1,2,25,0,8,3,0,0,8,0.17777778,16,70,4,45,8,0.17777778,50,0,2,2,0,1.6785759,3.6466954,-6.826726,14.520448,5.9431801,11,2,0,2,0,0,6,122.16,501.70844,679.05017,46.277908,0.0,352.13239,570.98798,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CCC2CNCC2C1"
"Row612263_Row443221_Row612763_Row612263","CHEMBL3908233","Ki",0.89,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,62,2,10,39,24,0,0,25,1,2,23,0,8,3,0,0,8,0.18181819,16,67,4,44,8,0.18181819,47,0,2,2,0,2.4977908,3.5297787,-6.6683183,14.066051,5.5428391,11,2,0,2,0,0,6,122.16,483.13132,654.62097,46.277908,0.0,336.32391,556.961,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CC2CCNC2C1"
"Row612264_Row443196_Row612764_Row612264","CHEMBL3922782","Ki",0.8,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,1,9,44,29,0,0,27,1,5,24,0,8,3,0,0,9,0.18367347,16,73,4,49,10,0.20408164,53,0,2,2,0,4.6353087,4.3582458,-7.4423876,15.09532,6.6642489,11,1,0,3,0,0,6,113.37,542.21497,714.52185,46.277908,0.0,401.39481,638.98499,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CC2CN(CC(F)(F)F)CC2C1"
"Row612267_Row443207_Row612767_Row612267","CHEMBL3984720","Ki",0.75,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,72,1,9,43,28,0,0,29,1,2,29,0,8,3,0,0,10,0.20408164,16,78,4,49,10,0.20408164,58,0,2,2,0,2.4029441,3.9997311,-7.4321461,15.713769,6.1757855,11,1,0,2,0,0,7,113.37,536.1731,740.05737,46.277908,0.0,390.44894,611.05298,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CC2CN(CC3CC3)CC2C1"
"Row612269_Row443205_Row612769_Row612269","CHEMBL3952029","Ki",0.61,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,75,1,9,44,29,0,0,30,1,2,31,0,8,3,0,0,10,0.2,16,81,4,50,10,0.2,61,0,2,2,0,2.9051156,4.5118203,-7.7634654,16.168154,6.5742245,11,1,0,3,0,0,7,113.37,553.40521,764.48657,46.277908,0.0,406.25745,625.07996,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CC2CN(CC3CCC3)CC2C1"
"Row612281_Row443215_Row612781_Row612281","CHEMBL3931278","Ki",0.8,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,62,2,10,39,24,0,0,25,1,2,23,0,8,3,0,0,8,0.18181819,16,67,4,44,8,0.18181819,47,0,2,2,0,1.8580446,3.5190518,-6.6564331,14.066056,5.5428391,11,2,0,2,0,0,6,122.16,484.47635,654.62097,46.277908,0.0,336.32391,556.961,"O=C(Cn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)N1CC2CNCC2C1"
"Row612282_Row443261_Row612782_Row612282","CHEMBL3971083","Ki",0.4,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,56,2,9,35,23,0,0,23,1,2,21,0,6,3,0,0,7,0.17948718,16,60,3,39,7,0.17948718,41,0,0,0,0,4.2682905,3.9836905,-6.3064251,12.696984,5.1951327,9,2,0,2,0,0,5,110.05,440.8009,592.81207,32.710987,0.0,313.94278,502.909,"OC(=Nc1cn(CC2(O)CCCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612283_Row443262_Row612783_Row612283","CHEMBL3910212","Ki",0.33,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,52,1,8,35,21,0,0,22,1,2,17,0,6,4,0,0,7,0.17948718,16,56,4,39,7,0.17948718,36,0,1,1,0,3.9607062,3.6779315,-6.312407,12.381043,5.0778117,10,1,1,1,0,1,5,116.12,428.19452,571.70093,46.277908,0.0,290.7843,502.86499,"O=C1CCC(Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)O1"
"Row612284_Row443258_Row612784_Row612284","CHEMBL3929567","Ki",0.89,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,68,2,10,41,27,0,0,28,1,2,27,0,8,2,0,0,10,0.22222222,16,72,4,45,11,0.24444444,51,1,0,0,0,4.0246887,4.6720762,-7.5162382,15.183733,7.1985941,10,2,0,2,0,0,5,125.64,534.60248,717.82208,50.453476,0.0,374.76736,581.02698,"N#CCCNC1CCC(=CCn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row612285_Row443254_Row612785_Row612285","CHEMBL3899509","Ki",1.37,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,58,2,10,37,22,0,0,23,1,2,21,0,8,3,0,0,8,0.19512194,16,62,4,41,8,0.19512194,42,0,0,0,0,3.4445674,3.2452471,-6.2119398,13.327109,5.7309718,11,2,0,2,0,0,5,122.16,475.94559,619.65869,46.277908,0.0,331.90683,530.92297,"O=C1CNCCN1CCn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1"
"Row612286_Row443239_Row612786_Row612286","CHEMBL3894756","Ki",0.59,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,66,2,10,40,25,0,0,26,1,2,26,0,7,4,0,0,11,0.25,16,70,4,44,12,0.27272728,50,0,0,0,0,4.2559161,3.9713035,-6.8704734,14.530605,7.2631211,11,2,0,3,0,0,5,128.14999,514.86078,685.70471,46.277908,0.0,363.00031,573.98798,"O=C(CNCCn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)OC1CCCC1"
"Row612287_Row443242_Row612787_Row612287","CHEMBL3920178","Ki",0.55,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,60,2,10,38,23,0,0,24,1,2,22,0,7,4,0,0,10,0.23809524,16,64,4,42,10,0.23809524,44,0,1,1,0,3.6244512,3.4544542,-6.406002,13.621803,6.3501382,11,2,0,2,0,1,5,128.14999,480.39661,636.84637,46.277908,0.0,331.38333,545.93396,"O=C1CCC(CNCCn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)O1"
"Row612288_Row443245_Row612788_Row612288","CHEMBL3901497","Ki",0.23,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,61,3,11,39,26,0,0,26,1,2,22,0,7,3,0,0,10,0.23255815,22,65,3,43,10,0.23255815,40,0,0,0,0,4.364367,4.7792106,-7.2302365,14.319254,6.256022,10,3,0,2,0,0,5,122.08,500.82288,664.68164,32.710987,0.0,365.20886,553.95697,"OC(=Nc1cn(CCNCc2ccc(O)cc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612289_Row443244_Row612789_Row612289","CHEMBL3924016","Ki",0.2,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,61,3,11,39,26,0,0,26,1,2,22,0,7,3,0,0,10,0.23255815,22,65,3,43,10,0.23255815,40,0,0,0,0,4.4686475,4.7853804,-7.2346473,14.319246,6.256022,10,3,0,2,0,0,5,122.08,500.82288,664.68164,32.710987,0.0,365.20886,553.95697,"OC(=Nc1cn(CCNCc2cccc(O)c2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612290_Row443247_Row612790_Row612290","CHEMBL3921497","Ki",0.21,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,60,2,9,38,26,0,0,26,1,2,22,0,7,2,0,0,10,0.23809524,22,64,3,42,10,0.23809524,39,0,0,0,0,4.926095,5.2751117,-7.5366149,14.11403,6.0299506,9,2,0,2,0,0,5,101.85,490.79294,656.15942,32.710987,0.0,372.55884,537.95801,"OC(=Nc1cn(CCNCc2ccccc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612291_Row443243_Row612791_Row612291","CHEMBL3910553","Ki",0.28,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,61,3,11,39,26,0,0,26,1,2,22,0,7,3,0,0,10,0.23255815,22,65,3,43,10,0.23255815,40,0,0,0,0,4.6735263,4.774775,-7.2351975,14.319245,6.256022,10,3,0,2,0,0,5,122.08,500.82288,664.68164,32.710987,0.0,365.20886,553.95697,"OC(=Nc1cn(CCNCc2ccccc2O)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612292_Row443250_Row612792_Row612292","CHEMBL3965157","Ki",0.39,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,59,2,10,38,25,0,0,25,1,2,21,0,8,2,0,0,10,0.23809524,22,63,3,42,10,0.23809524,38,0,0,0,0,4.5952272,4.4699435,-7.1616163,13.991314,5.9865928,10,2,0,2,0,0,5,114.74,488.93726,647.08386,38.393562,0.0,365.73236,538.94598,"OC(=Nc1cn(CCNCc2ccccn2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612293_Row443249_Row612793_Row612293","CHEMBL3926601","Ki",0.51,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,59,2,10,38,25,0,0,25,1,2,21,0,8,2,0,0,10,0.23809524,22,63,3,42,10,0.23809524,38,0,0,0,0,4.5531178,4.4853673,-7.1602173,13.991315,5.9865928,10,2,0,2,0,0,5,114.74,488.93726,647.08386,38.393562,0.0,365.73236,538.94598,"OC(=Nc1cn(CCNCc2cccnc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612294_Row443248_Row612794_Row612294","CHEMBL3928249","Ki",0.4,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,22,0,59,2,10,38,25,0,0,25,1,2,21,0,8,2,0,0,10,0.23809524,22,63,3,42,10,0.23809524,38,0,0,0,0,4.5155358,4.4944849,-7.1625376,13.991316,5.9865928,10,2,0,2,0,0,5,114.74,488.93726,647.08386,38.393562,0.0,365.73236,538.94598,"OC(=Nc1cn(CCNCc2ccncc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612295_Row443251_Row612795_Row612295","CHEMBL3935396","Ki",0.5,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,21,0,56,2,10,37,21,0,0,23,1,2,19,0,8,3,0,0,10,0.24390244,21,60,3,41,10,0.24390244,36,0,0,0,0,4.1258297,3.8525059,-6.6470513,13.324797,5.8361697,11,2,0,3,0,0,5,127.88,470.90039,614.78857,38.393562,0.0,311.60733,528.90698,"OC(=Nc1cn(CCNCc2ncco2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612296_Row443252_Row612796_Row612296","CHEMBL3909091","Ki",0.39,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,58,2,10,36,23,0,0,23,1,2,22,0,7,3,0,0,9,0.22499999,16,62,3,40,9,0.22499999,43,0,1,1,0,3.3341646,3.3810349,-6.0663376,13.028928,6.0162544,10,2,1,1,0,0,5,111.08,458.37115,611.2384,35.214745,0.0,337.6333,517.92401,"OC(=Nc1cn(CCNC2CCOC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612297_Row443256_Row612797_Row612297","CHEMBL3920894","Ki",0.61,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,62,1,9,38,25,0,0,25,1,2,24,0,7,3,0,0,9,0.21428572,16,66,4,42,9,0.21428572,46,0,0,0,0,3.6613088,3.9980209,-6.6377969,13.860933,6.6178513,10,1,1,1,0,0,5,102.29,501.45862,655.81079,35.214745,0.0,387.34125,543.96198,"OC(=Nc1cn(CC=CCN2CCOCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612298_Row443263_Row612798_Row612298","CHEMBL3956152","Ki",0.15,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",10,0,21,0,74,1,11,45,29,0,0,29,1,2,29,0,10,3,0,0,9,0.17647059,21,80,3,51,9,0.17647059,56,0,1,1,0,2.7944493,3.4158671,-7.4369783,16.392838,6.8636508,13,1,0,3,0,0,7,133.0,563.50525,766.81964,57.795288,0.0,423.24841,639.06702,"OC(=Nc1cn(Cc2cn(C3CCN(C4CCOC4)CC3)nn2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612300_Row443265_Row612800_Row612300","CHEMBL3915071","Ki",0.65,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,21,0,63,2,11,40,25,0,0,25,1,2,23,0,10,2,0,0,8,0.17777778,21,68,3,45,8,0.17777778,44,0,0,0,0,1.8177261,3.4688661,-6.9827237,14.565029,5.8267531,12,2,0,2,0,0,6,132.56,498.14987,670.72186,55.291531,0.0,356.62341,568.97601,"OC(=Nc1cn(Cc2cn(C3CCNCC3)nn2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612301_Row443275_Row612801_Row612301","CHEMBL3976064","Ki",0.22,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,78,1,10,45,29,0,0,30,1,2,33,0,8,4,0,0,11,0.22,16,83,4,50,11,0.22,63,0,0,0,0,2.6631,3.9248648,-7.3274932,16.518082,8.1196232,12,1,0,3,0,0,6,122.6,592.99725,789.04401,48.781666,0.0,445.95731,643.09497,"O=C(CCCN1CCC(n2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1)N1CCOCC1"
"Row612302_Row443284_Row612802_Row612302","CHEMBL3974801","Ki",0.24,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,74,1,9,43,28,0,0,29,1,2,31,0,8,3,0,0,10,0.20833333,16,79,4,48,10,0.20833333,59,0,0,0,0,2.9238653,4.1575522,-7.4042072,15.883635,7.2152109,11,1,0,3,0,0,6,113.37,560.76147,753.95349,46.277908,0.0,417.64883,613.06897,"O=C1CCCN1CCCN1CCC(n2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row612303_Row443288_Row612803_Row612303","CHEMBL3894548","Ki",0.26,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,76,1,10,43,29,0,0,29,1,2,33,0,8,3,0,0,10,0.20833333,16,81,3,48,10,0.20833333,62,0,0,0,0,1.7933847,3.7945149,-7.066772,15.917351,7.9921288,11,1,0,3,0,0,6,105.53,570.9718,763.43604,35.214745,0.0,450.4483,615.08496,"OC(=Nc1cn(C2CCN(CCCN3CCOCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612305_Row443289_Row612805_Row612305","CHEMBL3960068","Ki",0.24,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,76,1,9,43,30,0,0,29,1,2,33,0,8,2,0,1,10,0.20833333,16,81,3,48,10,0.20833333,62,0,0,0,0,1.0870594,4.324019,-7.7740493,16.388477,8.6259527,10,1,0,2,0,0,6,96.300003,579.68085,775.15753,32.710987,0.0,461.6611,631.15198,"OC(=Nc1cn(C2CCN(CCCN3CCSCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612306_Row443303_Row612806_Row612306","CHEMBL3985468","Ki",0.46,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,54,2,9,34,22,0,0,22,1,2,20,0,7,2,0,0,6,0.15789473,16,58,3,38,6,0.15789473,39,0,0,0,0,2.0025773,3.6879652,-6.1921568,12.394453,5.1573248,9,2,1,0,0,0,5,101.85,426.13538,576.14783,32.710987,0.0,309.32486,487.89798,"OC(=Nc1cn(C2CCNCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612468_Row439921_Row612968_Row612468","CHEMBL3946179","Ki",2.03,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,56,1,8,35,24,0,0,23,1,2,21,0,6,2,0,1,7,0.17948718,16,60,3,39,7,0.17948718,41,0,0,0,0,4.1658897,4.6386256,-7.2033939,13.170114,6.3421822,8,1,0,2,0,0,5,88.129997,454.58582,607.4848,28.972525,0.0,348.84607,518.97601,"OC(=Nc1sc(CN2CCCCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612469_Row439966_Row612969_Row612469","CHEMBL3922979","Ki",0.86,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,62,1,8,38,25,0,0,25,1,2,24,0,7,2,0,1,7,0.1627907,16,67,3,43,7,0.1627907,48,0,0,0,0,3.2394633,4.1826634,-7.3608294,14.271188,6.3138928,9,1,0,2,0,0,6,91.370003,488.21127,660.34998,28.972525,0.0,367.16953,560.02899,"OC(=Nc1sc(N2CC(N3CCCCC3)C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612470_Row439976_Row612970_Row612470","CHEMBL3983975","Ki",1.05,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,62,1,8,40,27,0,0,25,1,4,22,0,7,2,0,1,7,0.15555556,16,67,3,45,7,0.15555556,48,0,0,0,0,4.0286164,4.0903726,-7.3348684,14.351533,6.4471693,9,1,0,2,0,0,6,91.370003,497.02966,666.63446,28.972525,0.0,377.4115,596.00897,"OC(=Nc1sc(N2CCC(N3CC(F)(F)C3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612471_Row439977_Row612971_Row612471","CHEMBL3898459","Ki",1.44,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,62,1,8,39,26,0,0,25,1,3,23,0,7,2,0,1,7,0.15909091,16,67,3,44,7,0.15909091,48,0,0,0,0,3.8515868,3.9455273,-7.190568,14.311369,6.4787159,9,1,0,2,0,0,6,91.370003,492.62048,663.49225,28.972525,0.0,372.29053,578.01898,"OC(=Nc1sc(N2CCC(N3CC(F)C3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612472_Row439978_Row612972_Row612472","CHEMBL3950547","Ki",1.08,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,58,1,8,39,26,0,0,23,1,5,19,0,7,2,0,1,7,0.1627907,16,62,3,43,8,0.18604651,43,0,0,0,0,4.4647427,4.5147285,-7.3425097,13.652744,6.8625617,9,1,0,2,0,0,5,91.370003,495.59818,634.81445,28.972525,0.0,378.11542,587.961,"OC(=Nc1sc(N2CCN(CC(F)(F)F)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612473_Row439980_Row612973_Row612473","CHEMBL3959420","Ki",0.69,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,16,0,62,1,8,38,25,0,0,25,1,2,24,0,7,2,0,1,8,0.18604651,16,67,3,43,8,0.18604651,48,0,0,0,0,3.2820823,4.1500101,-7.3298182,14.271195,6.3138928,9,1,0,2,0,0,6,91.370003,489.55634,660.34998,28.972525,0.0,367.16953,560.02899,"OC(=Nc1sc(N2CCN(CC3CC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612474_Row439979_Row612974_Row612474","CHEMBL3931929","Ki",8.67,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,68,1,8,42,29,0,0,29,1,2,26,0,7,2,0,1,9,0.19148937,22,73,3,47,9,0.19148937,48,0,0,0,0,5.1178117,5.7503929,-8.6920137,15.990779,7.2012334,9,1,0,2,0,0,6,91.370003,552.86884,740.36157,28.972525,0.0,430.4035,610.08899,"OC(=Nc1sc(N2CCN(CCc3ccccc3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612475_Row439925_Row612975_Row612475","CHEMBL3951444","Ki",2.1,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,60,1,8,41,30,0,0,27,1,4,19,0,6,2,0,1,8,0.17391305,22,65,3,46,8,0.17391305,40,0,0,0,0,5.9971099,5.9328632,-8.6159039,14.828653,6.2291045,8,1,0,2,0,0,6,88.129997,499.43826,679.88483,28.972525,0.0,395.12213,603.0,"OC(=Nc1sc(-c2ccc(CN3CC(F)(F)C3)cc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612476_Row439926_Row612976_Row612476","CHEMBL3923734","Ki",0.95,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,60,1,8,40,29,0,0,27,1,3,20,0,6,2,0,1,8,0.17777778,22,65,3,45,8,0.17777778,40,0,0,0,0,5.8025389,5.7851281,-8.4700584,14.788486,6.2514114,8,1,0,2,0,0,6,88.129997,495.02908,676.74255,28.972525,0.0,390.00113,585.01001,"OC(=Nc1sc(-c2ccc(CN3CC(F)C3)cc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row612477_Row439965_Row612977_Row612477","CHEMBL3978806","Ki",0.77,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,47,1,8,34,23,0,0,22,1,2,13,0,6,2,0,1,6,0.15789473,22,51,3,38,6,0.15789473,26,0,0,0,0,5.3770828,5.3666539,-7.7503781,12.64657,5.004807,8,1,1,1,0,0,5,97.779999,420.67459,562.80127,34.655102,0.0,314.94662,498.901,"OC(=Nc1sc(-c2ccncc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12"
"Row613593_Row402699_Row614093_Row613593","CHEMBL3930452","IC50",10.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",10,0,20,0,77,2,12,45,28,0,0,30,0,3,32,0,11,1,0,0,8,0.15686275,21,83,1,51,10,0.19607843,60,1,0,0,0,1.9487766,2.807209,-7.1918411,16.217541,5.8977933,12,1,0,2,0,0,7,135.75,564.34424,771.84467,57.778179,0.0,389.6412,619.65601,"N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(CN4CCCC4)nc(C(F)(F)F)n3)CC2)C1"
"Row613594_Row402698_Row614094_Row613594","CHEMBL3920539","IC50",10.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",10,0,20,0,77,2,12,46,29,0,0,30,0,4,31,0,11,1,0,0,8,0.15384616,21,83,1,52,10,0.1923077,60,1,1,1,0,2.5514832,2.6119859,-7.0472903,16.257706,6.0617199,12,1,0,2,0,0,7,135.75,568.75342,774.98694,57.778179,0.0,394.76221,637.646,"N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(CN4CCC(F)C4)nc(C(F)(F)F)n3)CC2)C1"
"Row614566_Row443043_Row615066_Row614566","CHEMBL3983256","Ki",0.2,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",9,0,16,0,62,3,12,40,23,0,0,25,1,2,22,0,7,5,0,0,9,0.20454545,16,66,5,44,9,0.20454545,45,0,0,0,0,3.6685438,3.5047071,-6.5933886,14.222481,6.2896304,12,2,0,2,0,0,5,147.42999,508.84018,661.93097,46.277908,0.0,325.13333,573.94397,"O=C(O)C1CCN(C(=O)Cn2cc(N=C(O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1"
"Row614676_Row480360_Row615176_Row614676","CHEMBL3893970","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,18,0,73,3,11,39,28,0,0,30,0,0,34,0,4,5,0,0,5,0.11627907,18,77,2,43,5,0.11627907,57,0,0,0,0,1.599869,3.167752,-5.8722177,14.881962,7.4210205,9,2,0,2,0,0,5,106.04,525.68762,724.85638,18.876421,5.6825762,411.88412,530.625,"O=C(O)C1CCN(CCOc2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1"
"Row616090_Row463386_Row616590_Row616090","CHEMBL3943650","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,18,0,73,3,10,38,28,0,0,30,0,0,35,0,3,5,0,0,9,0.21951219,18,76,2,41,9,0.21951219,56,0,0,0,0,4.6966333,4.7761431,-6.4597564,14.71987,8.4448423,8,2,0,2,0,0,4,102.8,525.18134,720.84961,18.876421,5.6825762,412.01105,517.62598,"O=C(O)CCCCCCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2"
"Row616171_Row463696_Row616671_Row616171","CHEMBL3892860","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,18,0,67,3,10,36,26,0,0,28,0,0,31,0,3,5,0,0,7,0.17948718,18,70,2,39,7,0.17948718,50,0,0,0,0,3.6835349,3.7602136,-5.8005681,13.811098,7.3790812,8,2,1,1,0,0,4,102.8,490.71713,671.99121,18.876421,5.6825762,380.39404,489.57199,"O=C(O)CCCCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2"
"Row616259_Row463934_Row616759_Row616259","CHEMBL3911929","IC50",39.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,18,0,64,3,10,35,25,0,0,27,0,0,29,0,3,5,0,0,6,0.15789473,18,67,2,38,6,0.15789473,47,0,0,0,0,3.4414473,3.5110402,-5.5755291,13.356711,6.8665123,8,2,1,1,0,0,4,102.8,473.48505,647.56207,18.876421,5.6825762,364.58554,475.54498,"O=C(O)CCCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2"
